"","Genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","signifficant","names"
"408","TPPP3",-0.870697295672269,12.949748561182,-1.76713852714365,0.108601913203931,0.640616837825668,-4.21670243024582,0.144712583832842,"not signifficant",""
"409","PTK2",0.673149089715094,9.4610637143236,1.76690035013407,0.108643530373537,0.640616837825668,-4.21695252243412,0.224433086606576,"not signifficant",""
"410","GFM2",-0.665667919522422,9.61334683479155,-1.78708376278026,0.108737439987784,0.640616837825668,-4.19029244738936,0.228322380127626,"not signifficant",""
"411","SRSF9",0.541495475414422,10.6139911809882,1.76551533570291,0.10888582662322,0.640616837825668,-4.21840657530073,0.30097078753868,"not signifficant",""
"412","PLIN3",-0.547342835967696,11.0014914261393,-1.7648244844125,0.109006870072198,0.640616837825668,-4.21913170414315,0.297274235825419,"not signifficant",""
"413","DST",-0.408914745439796,10.0970173390859,-1.76452240128546,0.109059836524496,0.640616837825668,-4.21944874221629,0.404098244705356,"not signifficant",""
"414","DBI",-0.687309833870415,13.6974779837048,-1.76227787836835,0.10945412424408,0.640616837825668,-4.22180374619275,0.218602334324478,"not signifficant",""
"415","A1BG",0.631622836159773,15.5236866826827,1.7612464879428,0.109635742568738,0.640616837825668,-4.22288552720883,0.247520892317072,"not signifficant",""
"416","DDX6",-0.547034342052418,10.2456221094188,-1.75943068912547,0.109956158693045,0.640616837825668,-4.22478946167843,0.298891918396496,"not signifficant",""
"417","VAPA",-0.369480822354028,11.7280207345595,-1.75816756968283,0.11017955430145,0.640616837825668,-4.22611345423681,0.442664499265219,"not signifficant",""
"418","MCM2",-1.29728222992662,10.0979420437845,-1.96440882615306,0.110405529636498,0.640616837825668,-4.19983788963113,0.0573441347297084,"not signifficant",""
"419","MARS1",-0.429696608192602,9.34891971683827,-1.75457585959635,0.110817056844943,0.640616837825668,-4.22987629346812,0.388571283208838,"not signifficant",""
"420","OSTC",0.576776179517603,9.1633022731076,1.75420667405482,0.110882775516231,0.640616837825668,-4.23026290375428,0.281255068691389,"not signifficant",""
"421","NEK9",-0.429398406831835,10.724282372597,-1.75413098348838,0.11089625358742,0.640616837825668,-4.23034216293252,0.388945568410866,"not signifficant",""
"422","ASPN",-0.566992258068836,10.989014846221,-1.75090619128534,0.111471879760818,0.642416141180827,-4.23371778667248,0.288237256815364,"not signifficant",""
"423","CRELD1",-0.44580102686778,11.1667152236284,-1.74457504720916,0.11260994270183,0.642796885777788,-4.24033814144542,0.377739095159071,"not signifficant",""
"424","H2BC20P",0.733222165120278,14.569150405835,1.74300349644659,0.112894078355936,0.642796885777788,-4.24198005299286,0.202021456849655,"not signifficant",""
"425","POSTN",1.58050131674114,11.1736336841845,1.74242710368448,0.112998453880279,0.642796885777788,-4.24258210860981,0.0318698369311435,"Upregulated (π < 0.05)",""
"426","MYOT",-0.479428371128101,16.6421746207473,-1.74142967534398,0.113179280391221,0.642796885777788,-4.24362376381021,0.351843084800602,"not signifficant",""
"427","SGCG",-0.767908000784075,11.8026571466703,-1.74085502848274,0.113283579589693,0.642796885777788,-4.24422378623638,0.187796391885477,"not signifficant",""
"428","SRP14",-0.588600592363482,10.7227277651394,-1.73963391659088,0.113505504430482,0.642796885777788,-4.24549856585996,0.277832086944482,"not signifficant",""
"429","ATP2A2",-1.23451376916641,14.8326257207285,-1.73862308070479,0.113689513800526,0.642796885777788,-4.24655356528852,0.068276907664578,"not signifficant",""
"430","STARD5",1.11924665695617,8.70852356500129,1.78382137237996,0.113778660439223,0.642796885777788,-4.20396646874248,0.0878009518912555,"not signifficant",""
"431","KNG1",0.581818330172045,13.7930659783876,1.73614685983479,0.114141427806287,0.642796885777788,-4.24913696474401,0.282880646074829,"not signifficant",""
"432","DHCR24",-0.940280953305303,10.4891820506748,-1.75485065067155,0.11435302368014,0.642796885777788,-4.22106594884545,0.13016319639688,"not signifficant",""
"433","CHCHD2",-0.717622105954925,14.4160879185341,-1.73414520381202,0.114507929904828,0.642796885777788,-4.25122420911732,0.211154137163553,"not signifficant",""
"434","CLUH",0.458899361043537,10.7661650510441,1.73287780380963,0.114740544621754,0.642796885777788,-4.25254531475031,0.370258203331449,"not signifficant",""
"435","TIMM22",-0.388506524666967,9.92017025693266,-1.73160845040033,0.114973949553182,0.642796885777788,-4.25386807717899,0.431555600669694,"not signifficant",""
"436","NUDT5",-0.457607463016075,9.95802122557942,-1.72627928008682,0.115958590167164,0.6429466987832,-4.25941731389148,0.373093803418104,"not signifficant",""
"437","ADPRS",-0.428580712730936,9.61772958954317,-1.72503978092586,0.116188703549154,0.6429466987832,-4.26070702951894,0.397509287863066,"not signifficant",""
"438","ACSS1",-0.59225229156822,12.9296628566991,-1.72459218408563,0.116271902157974,0.6429466987832,-4.26117266990353,0.279592357076857,"not signifficant",""
"439","MBNL1",-0.413853809527943,12.4231555214023,-1.72436278151637,0.116314564171774,0.6429466987832,-4.26141130159263,0.410496172289042,"not signifficant",""
"440","CASQ1",-0.87436647531473,18.1536445446267,-1.72396262609513,0.116389015215539,0.6429466987832,-4.2618275255736,0.152498215673044,"not signifficant",""
"441","KTN1",-0.34262120539192,10.1709280145011,-1.72289983895639,0.116586963060605,0.6429466987832,-4.26293280359431,0.478866542091417,"not signifficant",""
"442","CIAO2A",-0.505097615280295,11.2953749527088,-1.7186929542533,0.11737352014794,0.64581991176423,-4.26730521861013,0.338876998119481,"not signifficant",""
"443","PFKL",1.8404491282718,9.09543411339955,1.76078866326469,0.11779581278593,0.646429397258104,-4.2203577376741,0.0195191880405021,"Upregulated (π < 0.05)",""
"444","RPL3L",-0.391822708221122,9.23657803508136,-1.71334056655813,0.11838122597971,0.646429397258104,-4.27286202362593,0.433402258349696,"not signifficant",""
"445","FTL",-0.467082778330679,10.2143553438261,-1.71150734146561,0.118728174926842,0.646429397258104,-4.27476365973158,0.369606852086351,"not signifficant",""
"446","PRDX1",0.445857149978437,17.0133048774129,1.70736074394245,0.11951635327467,0.646429397258104,-4.27906195949558,0.387850521910969,"not signifficant",""
"447","TBCB",-0.434828606851935,10.6644455077318,-1.70714571879013,0.119557354164027,0.646429397258104,-4.27928473598688,0.397103564677975,"not signifficant",""
"448","TYMP",-0.400347934403436,10.0557592253598,-1.70611593121952,0.119753890592826,0.646429397258104,-4.28035148778802,0.427558119194168,"not signifficant",""
"449","MPI",-0.368824754912513,8.93877934796286,-1.70327572501896,0.120297468423237,0.646429397258104,-4.28329228447983,0.457905462723732,"not signifficant",""
"450","MAPK1IP1L",-0.781680289136724,8.1054369899387,-1.70210869943425,0.120521469771721,0.646429397258104,-4.2845000623961,0.191287314269195,"not signifficant",""
"451","LDB3",-0.374875403708074,17.4025223931916,-1.70204271546896,0.120534146165707,0.646429397258104,-4.28456834040019,0.452408521042742,"not signifficant",""
"452","H1-2",0.693400502448906,14.4288008824527,1.70170784218947,0.120598498402789,0.646429397258104,-4.2849148393929,0.230675787608976,"not signifficant",""
"453","AHNAK",0.537317260913944,13.9882206820253,1.7001997908837,0.120888685261487,0.646429397258104,-4.28647489930387,0.321329037560769,"not signifficant",""
"454","PLGRKT",-0.62181556615446,11.6879170835652,-1.69932195829485,0.121057893632369,0.646429397258104,-4.28738274478149,0.269023887070007,"not signifficant",""
"455","TARS1",-1.00264043508828,8.37670598386535,-1.69870180678422,0.121177561563376,0.646429397258104,-4.28802398308026,0.120504161422542,"not signifficant",""
"456","PSMB2",-0.445278243599208,10.7403337315256,-1.69758143084254,0.121394027494011,0.646429397258104,-4.28918221080272,0.391032623120038,"not signifficant",""
"457","UFM1",-0.436149246469324,10.5335534013056,-1.69718185530069,0.121471313547267,0.646429397258104,-4.28959520988865,0.398743765954342,"not signifficant",""
"458","DLST",-0.533087592444309,11.8965021606764,-1.69579454307502,0.121739994276439,0.646444685764849,-4.29102881716657,0.32542868216172,"not signifficant",""
"459","PRKDC",0.50353107086919,9.43523063631121,1.6924687759791,0.122386289194412,0.648154741781905,-4.29446359386575,0.347252277855851,"not signifficant",""
"460","KPNA3",-0.466505462355972,10.2218118654168,-1.69139787107192,0.122595058067301,0.648154741781905,-4.29556900572892,0.375636390260423,"not signifficant",""
"461","TIMM13",-0.45918141359987,13.9656729449991,-1.68418357495626,0.124009877508236,0.651645214830067,-4.30300816737353,0.383470511256982,"not signifficant",""
"462","RBMX",0.517352372260412,11.7990213377228,1.68412640125609,0.124021148775162,0.651645214830067,-4.30306707006945,0.339639251952933,"not signifficant",""
"463","MAN2C1",-0.415267732969474,9.18739571729727,-1.70244453317387,0.12405910134306,0.651645214830067,-4.27073358819261,0.42035209507912,"not signifficant",""
"464","APOD",0.509234225393989,11.4588690349353,1.68026843973926,0.124783853346337,0.651728611485327,-4.30703976020459,0.346523681048373,"not signifficant",""
"465","TIMM9",-0.572194969737746,11.6344013929974,-1.67880447777369,0.125074380795748,0.651728611485327,-4.30854625379355,0.304371705587158,"not signifficant",""
"466","MRPL45",-0.489228503620273,9.39984163972834,-1.67583826241656,0.125664908671177,0.651728611485327,-4.31159694382359,0.362501512446367,"not signifficant",""
"467","CMPK1",-0.493258144306191,11.1228479469949,-1.67257822532918,0.126316834693781,0.651728611485327,-4.314947184623,0.360403031940058,"not signifficant",""
"468","PPP2R5D",-0.391001062104039,12.056783084044,-1.67032282313496,0.126769643336939,0.651728611485327,-4.31726336803057,0.44594163033758,"not signifficant",""
"469","USP24",-0.321472983335475,10.2965839860424,-1.66888029724318,0.127060021050217,0.651728611485327,-4.3187440694055,0.515184840678893,"not signifficant",""
"470","MLIP",-0.438643937759544,10.8415140873671,-1.66811126538535,0.127215070704983,0.651728611485327,-4.31953322964233,0.404772751940594,"not signifficant",""
"471","LYZ",0.712487747686874,10.7972125499844,1.66606618647712,0.127628223092938,0.651728611485327,-4.32163107758073,0.230673653507139,"not signifficant",""
"472","VPS37C",-0.402402053623865,9.95405756481266,-1.6642032336223,0.128005634122574,0.651728611485327,-4.32354113849464,0.437267450693907,"not signifficant",""
"473","ARL8A",0.481996704223723,11.3037893566741,1.6637633762745,0.128094890366324,0.651728611485327,-4.32399198431363,0.371392622110193,"not signifficant",""
"474","FXYD1",-0.862921823185321,8.90763456233734,-1.73573365875172,0.128139003599874,0.651728611485327,-4.26219688101444,0.169823879313674,"not signifficant",""
"475","SLMAP",-0.486881147045249,12.909105445198,-1.6629839945335,0.128253180913561,0.651728611485327,-4.32479071047269,0.367904580941581,"not signifficant",""
"476","SUOX",-0.551716263893081,8.30017170386636,-1.68018514996578,0.128406607325962,0.651728611485327,-4.29168076893553,0.322250169907383,"not signifficant",""
"477","CDC37",-0.600891705293188,11.7116431883756,-1.66177368101762,0.128499341964858,0.651728611485327,-4.3260307444457,0.291437843335338,"not signifficant",""
"478","NID1",0.673381379901397,12.3846725686859,1.66136442548554,0.128582675112713,0.651728611485327,-4.32644996152586,0.251269660838762,"not signifficant",""
"479","FECH",-0.365920177347411,10.2996508619787,-1.65968453873637,0.128925245966961,0.651728611485327,-4.3281702703459,0.472557555954367,"not signifficant",""
"480","RRM2B",-0.644561898978352,7.66781189321336,-1.72842242220713,0.129491357956151,0.651728611485327,-4.26723221746463,0.267783759658383,"not signifficant",""
"481","GBP2",-0.706957115052615,9.98554294944858,-1.6568562536675,0.129503860511327,0.651728611485327,-4.33106490776756,0.235733850011308,"not signifficant",""
"482","PSMD12",-0.365717841525592,10.9429805751279,-1.65633787280237,0.129610164673207,0.651728611485327,-4.33159521765787,0.473670429494245,"not signifficant",""
"483","CPSF7",0.473436046240804,10.1326892798089,1.65581081567892,0.129718328563882,0.651728611485327,-4.33213432951901,0.380244432021857,"not signifficant",""
"484","ATP5MK",-0.407424019657924,9.74159089575245,-1.65523534665914,0.129836520395596,0.651728611485327,-4.33272287532107,0.435287893135147,"not signifficant",""
"485","AGT",0.443559899689278,10.6482384322436,1.65416503858497,0.130056601671002,0.651728611485327,-4.33381726786846,0.404636128763791,"not signifficant",""
"486","MCCC2",-0.539635165061346,10.960882835988,-1.6532815062177,0.130238530091229,0.651728611485327,-4.33472044934923,0.332875856120674,"not signifficant",""
"487","AKR1C3",-0.447944126978363,9.09398031279858,-1.64849093743411,0.131228947203348,0.654437879095274,-4.33961388319083,0.402648939111536,"not signifficant",""
"488","CUL4A",-0.488563766215323,9.92255275003316,-1.64806117781779,0.131318127055302,0.654437879095274,-4.34005256657859,0.370890222958857,"not signifficant",""
"489","TBCD",-0.702423087420682,12.1648803387553,-1.64572567502823,0.131803722177729,0.654444890592871,-4.34243568581558,0.240888950968297,"not signifficant",""
"490","TRIM54",-0.445138601343507,9.77060720773419,-1.64546640437038,0.131857728778991,0.654444890592871,-4.34270015076933,0.405812138530997,"not signifficant",""
"491","DCLK1",0.842777976026268,9.88245785870722,1.71261179036574,0.132462668535869,0.654971852223054,-4.2799492687106,0.182020262652677,"not signifficant",""
"492","IGLC2",-0.702228441562099,13.1738177784617,-1.64237823930263,0.132502529314861,0.654971852223054,-4.3458487710155,0.241880493391323,"not signifficant",""
"493","IVD",-0.379179686040976,11.2025909915542,-1.63181195664018,0.134730194286421,0.663797421923401,-4.35660202339024,0.467639069581103,"not signifficant",""
"494","TXNRD2",0.407051018175231,8.15937615819926,1.64744714385779,0.135054302129303,0.663797421923401,-4.32231391634731,0.442662332740489,"not signifficant",""
"495","FXR1",-0.431458516402015,12.0838727847592,-1.63004115684976,0.135106794347074,0.663797421923401,-4.35840112249512,0.421622005773747,"not signifficant",""
"496","VIM",0.982282673599132,15.064949212216,1.62425859827884,0.136343157022227,0.668521286044469,-4.36426996712016,0.141242478317019,"not signifficant",""
"497","RRAS2",-0.532466572479755,8.70061582736337,-1.61884005919295,0.137510864189454,0.672890184524651,-4.36976079078266,0.347690850082137,"not signifficant",""
"498","RABEP1",-0.403680319869746,8.96239255377256,-1.61635049702568,0.138050360909275,0.673038774223466,-4.37228076467918,0.449624617782507,"not signifficant",""
"499","DSTN",0.602634693876988,9.63025715054492,1.61614620468157,0.138094715599305,0.673038774223466,-4.3724874740097,0.303277970894447,"not signifficant",""
"500","RPS2",0.460920064384856,10.0157151510884,1.61339821786475,0.138692579694245,0.674166111049647,-4.37526681056705,0.402304710588197,"not signifficant",""
"501","RNF123",-0.425391824543819,10.0081864146928,-1.60762617819979,0.139955898529962,0.674166111049647,-4.38109762534368,0.433223135499908,"not signifficant",""
"502","GNB1",0.547257232350789,10.2098023175504,1.60637906554012,0.140230197093325,0.674166111049647,-4.38235617156999,0.341273734465193,"not signifficant",""
"503","CAVIN1",0.784245951891819,12.2330718925035,1.60503795406023,0.140525705141167,0.674166111049647,-4.38370907447174,0.214600591719977,"not signifficant",""
"504","COL5A3",0.600011673091402,10.9064543898074,1.60418930923652,0.140712986938234,0.674166111049647,-4.38456491055384,0.308312098761577,"not signifficant",""
"505","C1R",-0.536138578005824,10.5103318266649,-1.60250491319296,0.141085364084819,0.674166111049647,-4.38626295812563,0.349948768236954,"not signifficant",""
"506","ACAD8",-0.328553078949257,10.6520934098514,-1.60224643069086,0.141142585631657,0.674166111049647,-4.38652346226772,0.525554235488036,"not signifficant",""
"507","OGDH",-0.59023082825302,14.9700293552544,-1.60086036514689,0.141449778591274,0.674166111049647,-4.38792003529862,0.315253034409862,"not signifficant",""
"508","CD59",-0.458686676081724,10.5692990254169,-1.5999818043948,0.141644801737982,0.674166111049647,-4.3888049650487,0.408006463690846,"not signifficant",""
"509","PRPF6",0.93723985814646,10.3198137623799,1.59864698869724,0.141941562703705,0.674166111049647,-4.39014902410254,0.160443935130762,"not signifficant",""
"510","COPS4",-0.330497378353819,10.7812472945207,-1.59851648607164,0.141970606193628,0.674166111049647,-4.39028040236319,0.524570430212008,"not signifficant",""
"511","RCN1",-0.48294011010846,11.887845485288,-1.5978576544486,0.142117310611034,0.674166111049647,-4.3909435781342,0.389743821733055,"not signifficant",""
"512","TRMT10C",-0.536935869677157,10.6273014004097,-1.59604575086928,0.142521469743277,0.674166111049647,-4.39276677014519,0.351307950848561,"not signifficant",""
"513","TOM1",-0.406941449747659,10.3905738158849,-1.59575745773574,0.142585869984996,0.674166111049647,-4.3930567701702,0.452645972373237,"not signifficant",""
"514","RBM39",0.422889441008529,9.83684122374137,1.5951047155783,0.142731778201674,0.674166111049647,-4.3937132863679,0.438991105979961,"not signifficant",""
"515","PIP4K2B",-0.487528088141588,9.73801495404764,-1.59269490721757,0.143271596395318,0.674166111049647,-4.39613593698811,0.387796912325325,"not signifficant",""
"516","BCHE",-0.477938209202376,10.3015070911796,-1.59127031535941,0.143591570621724,0.674166111049647,-4.3975673115275,0.395512048360453,"not signifficant",""
"517","BLVRB",0.66132201412176,12.450528078572,1.59080687994123,0.143695798621974,0.674166111049647,-4.39803282352941,0.277203823110467,"not signifficant",""
"518","ARHGAP17",0.731299118279471,8.86450268125361,1.58649992087065,0.144667667004339,0.674166111049647,-4.40235602178159,0.24320942560737,"not signifficant",""
"519","KIAA1671",-0.376824368131619,8.95118120702786,-1.58615762753303,0.144745155623066,0.674166111049647,-4.40269936812606,0.482719837722291,"not signifficant",""
"520","NPC2",-0.338034126681601,11.570152682402,-1.58513442114208,0.144977009652018,0.674166111049647,-4.40372551304986,0.520583604873489,"not signifficant",""
"521","ATOX1",-0.483957227926533,12.9152994462571,-1.58230111080648,0.145620746679014,0.674166111049647,-4.40656532097461,0.393582559285427,"not signifficant",""
"522","COPS7A",-0.336063518072773,11.8326205901823,-1.58210660456048,0.145665032022048,0.674166111049647,-4.40676018474302,0.523400630720792,"not signifficant",""
"523","PSMC5",-0.324454811855871,11.494375270186,-1.57996563161628,0.14615328074372,0.674166111049647,-4.40890433939136,0.535819014468488,"not signifficant",""
"524","MACROD1",-0.582931022203066,14.6161948134866,-1.57854928492075,0.146477075779867,0.674166111049647,-4.41032203013267,0.326363254965265,"not signifficant",""
"525","GSTM1",0.927339146529761,13.2232602639823,1.57826737076792,0.146541600831945,0.674166111049647,-4.41060413937906,0.168485651675358,"not signifficant",""
"526","PIP4K2C",0.474850232201915,8.0279339454179,1.57614676508635,0.14702777741361,0.674166111049647,-4.41272544037152,0.402382799686887,"not signifficant",""
"527","RARS1",-0.596374768586132,9.92180049688266,-1.57480079211976,0.147337100494964,0.674166111049647,-4.41407114614357,0.3191554995481,"not signifficant",""
"528","TUBGCP2",0.472380926563688,8.0254661518258,1.5739026053851,0.147543836806216,0.674166111049647,-4.41496884784018,0.404961900859233,"not signifficant",""
"529","RETREG1",-0.472446380941397,11.1032594427921,-1.57349000982013,0.147638890347645,0.674166111049647,-4.41538113818857,0.405034401634598,"not signifficant",""
"530","NAPA",-0.393923686833965,11.108901452061,-1.57233290095823,0.147905753898442,0.674166111049647,-4.41653711398829,0.471017950520239,"not signifficant",""
"531","CEFIP",-0.349836693455339,10.5155780645432,-1.57014401814845,0.148411743651877,0.674166111049647,-4.41872273401553,0.513037603560309,"not signifficant",""
"532","NCK2",-0.395537785964406,10.6779236670823,-1.57009676166923,0.148422684503625,0.674166111049647,-4.41876990387592,0.47021562459076,"not signifficant",""
"533","SEPTIN2",0.480048224133236,9.60438638723579,1.57004776966301,0.148434027919552,0.674166111049647,-4.41881880535948,0.400217536885554,"not signifficant",""
"534","MYLK2",-0.589999935429942,14.5822425059257,-1.56925931833675,0.148616688414743,0.674166111049647,-4.41960569862114,0.324728140441023,"not signifficant",""
"535","SH3BGR",-0.51168759996442,12.8639575551407,-1.56883937607951,0.148714057604939,0.674166111049647,-4.42002473317172,0.377140170618234,"not signifficant",""
"536","SSR1",0.644652535595709,9.54024889665511,1.56773544417821,0.148970288204743,0.674166111049647,-4.42112602053203,0.29304653986077,"not signifficant",""
"537","G3BP2",-0.364367468779026,9.99358430340298,-1.5657171438895,0.149439760404788,0.674166111049647,-4.42313851627555,0.500267540912649,"not signifficant",""
"538","KLHL41",-0.422240697017738,17.2280898974864,-1.56109961214794,0.150518757923401,0.674166111049647,-4.42773803593068,0.449516142923841,"not signifficant",""
"539","U2AF2",0.433506057556853,8.56015405759835,1.56097521744491,0.150547920747649,0.674166111049647,-4.4278618539951,0.440065201693598,"not signifficant",""
"540","ATP2B4",0.621811469025802,9.38009914110821,1.55919648241397,0.150965469926744,0.674166111049647,-4.42963181742049,0.308614756862049,"not signifficant",""
"541","MAP7D1",0.415839220360812,8.54764970026772,1.5588668504817,0.151042961639348,0.674166111049647,-4.42995971567197,0.455656729717751,"not signifficant",""
"542","BPGM",0.880705110932402,13.9266387562254,1.55651335325409,0.151597256406834,0.674166111049647,-4.43229985009526,0.189858776163289,"not signifficant",""
"543","IGHV1-18",0.772413790719515,11.7407801093943,1.55626763251384,0.15165523187919,0.674166111049647,-4.43254407593384,0.232960858025037,"not signifficant",""
"544","PEA15",-0.487368058410926,8.45622945529267,-1.56988834809123,0.152067456010564,0.674166111049647,-4.39397398317489,0.399347169147891,"not signifficant",""
"545","NDUFV2",-0.545209209331661,13.677221808248,-1.55381827922035,0.152234204166158,0.674166111049647,-4.43497749465165,0.358342356548505,"not signifficant",""
"546","ECH1",0.405777182772599,13.3658899656348,1.54971438484665,0.153208644672277,0.674166111049647,-4.43905046695322,0.467096422279606,"not signifficant",""
"547","TPR",-0.431183873271335,10.4570156367274,-1.54915326483547,0.153342305129539,0.674166111049647,-4.43960694653114,0.445523464045524,"not signifficant",""
"548","RAB9A",-0.310425800877233,12.1124648607448,-1.54741875695998,0.153756120202288,0.674166111049647,-4.4413264807295,0.559205971201293,"not signifficant",""
"549","OXSM",0.812833160107141,8.02027422468261,1.58214854042271,0.153763867870582,0.674166111049647,-4.37257665733161,0.218297220965058,"not signifficant",""
"550","APOB",0.824692957041178,12.6236853624703,1.5470371791516,0.153847288149594,0.674166111049647,-4.44170463665519,0.213598756861651,"not signifficant",""
"551","HECTD1",-0.335954526630832,10.9810953023799,-1.54635092544591,0.154011370225928,0.674166111049647,-4.44238462009604,0.533402049913776,"not signifficant",""
"552","TSG101",-0.38263005546537,10.6080729946511,-1.54428115530691,0.154507182699995,0.674166111049647,-4.44443457348336,0.489403855077122,"not signifficant",""
"553","MRPL37",-0.469310917174733,10.1709683508317,-1.54325833777749,0.154752716723789,0.674166111049647,-4.44544709523263,0.416570391887026,"not signifficant",""
"554","MRPL24",-0.508793119701108,10.2832333307412,-1.55820625477662,0.154790800454301,0.674166111049647,-4.40464718101859,0.387032918737002,"not signifficant",""
"555","ATP6V1E1",-0.384471118568396,9.69143498304747,-1.54063668405653,0.15538363107236,0.674166111049647,-4.44804083583751,0.488785909934808,"not signifficant",""
"556","MAT2B",-0.377513154990892,11.2831238451034,-1.54016543480981,0.155497279316586,0.674166111049647,-4.44850683479845,0.495295887648579,"not signifficant",""
"557","ACIN1",0.941534266966034,10.2003071015926,1.53849672100253,0.155900300824056,0.674166111049647,-4.45015638539778,0.173795188046571,"not signifficant",""
"558","ASB2",-0.607362299348686,7.77676473087322,-1.57223166572222,0.156030527094348,0.674166111049647,-4.38088860908447,0.323583160661951,"not signifficant",""
"559","UTRN",-0.440506202423142,15.249900332574,-1.53564767107005,0.156590516222494,0.674166111049647,-4.45297065178364,0.441864579091332,"not signifficant",""
"560","TRIM72",-0.49394369441343,12.4621906897357,-1.5322022970092,0.157428785153096,0.674166111049647,-4.45637046859108,0.401240511920922,"not signifficant",""
"561","FLNA",0.776761717767172,12.8965223635647,1.53083026034021,0.157763701400953,0.674166111049647,-4.45772329466971,0.238255320264046,"not signifficant",""
"562","DDRGK1",-0.372946692953032,8.20572392784534,-1.52909108501414,0.158189135854463,0.674166111049647,-4.45943724148984,0.502730901940328,"not signifficant",""
"563","MCAM",0.919452038356642,9.37823556776814,1.52736966665526,0.158611218011706,0.674166111049647,-4.46113272075936,0.183969307898417,"not signifficant",""
"564","CYC1",-0.562903026148717,15.6716215992815,-1.52605042875153,0.158935356359319,0.674166111049647,-4.4624314264196,0.35511139916682,"not signifficant",""
"565","PSME3",-0.47710058180709,10.1888830711761,-1.52548914421213,0.159073440777601,0.674166111049647,-4.46298380307211,0.415988942057555,"not signifficant",""
"566","FNTA",-0.40252861678043,10.8489506937253,-1.52520600277048,0.159143137744389,0.674166111049647,-4.46326241185827,0.477195999487745,"not signifficant",""
"567","NCEH1",-0.452647080933277,9.50551626816753,-1.52514845979222,0.159157305568606,0.674166111049647,-4.46331903045957,0.435220286539454,"not signifficant",""
"568","CHCHD3",-0.55324740757727,13.1062876884429,-1.52473868648571,0.159258229040143,0.674166111049647,-4.46372218982197,0.361880294209888,"not signifficant",""
"569","KPNA4",-0.478505537174419,10.9309601384132,-1.52426248587351,0.159375583466067,0.674166111049647,-4.46419063533186,0.415292807028782,"not signifficant",""
"570","NQO2",-0.515040808534872,13.7669610281097,-1.52334869329275,0.159600990031043,0.674166111049647,-4.46508933859531,0.388625059261097,"not signifficant",""
"571","F13A1",0.837688892752455,10.185018083436,1.52324003817781,0.159627810734106,0.674166111049647,-4.46519618131121,0.215007143725743,"not signifficant",""
"572","TRIM32",-0.362577947893293,9.86192978619543,-1.52030410067057,0.160354022247399,0.674166111049647,-4.46808167995585,0.514967102710528,"not signifficant",""
"573","NDUFV3",0.60658764185704,9.21473093863793,1.61239399266725,0.160640829413874,0.674166111049647,-4.3562933341355,0.329823826580363,"not signifficant",""
"574","SVIL",-0.412141192461972,12.6119353433777,-1.51838759591795,0.160829634711672,0.674166111049647,-4.46996373021355,0.470880567319664,"not signifficant",""
"575","CLPP",-0.461106485860579,9.32609909221254,-1.51818442550864,0.160880127187027,0.674166111049647,-4.47016317708591,0.430638754318841,"not signifficant",""
"576","MT-ND2",0.539226303497639,9.96192500939578,1.53111383431953,0.16127510410775,0.674166111049647,-4.42926944677156,0.373851787152458,"not signifficant",""
"577","IDE",-0.378227896354957,12.3465387553088,-1.51499054515373,0.161675705445157,0.674166111049647,-4.4732967299367,0.501981109401601,"not signifficant",""
"578","CKAP4",0.651863585383063,10.0627962734665,1.51472999827282,0.161740757927739,0.674166111049647,-4.47355220651968,0.304970776531333,"not signifficant",""
"579","GSTK1",-0.517586404316143,11.3061320428488,-1.51472295804858,0.161742516025421,0.674166111049647,-4.47355910942736,0.38949165725148,"not signifficant",""
"580","BDH1",-0.791360963987762,12.2329339550637,-1.5126659457304,0.162256913681936,0.674166111049647,-4.47557529600697,0.237129536077716,"not signifficant",""
"581","SLC22A25",-0.777227775067566,7.32120751730552,-1.56933460896341,0.162498359132588,0.674166111049647,-4.3761695532089,0.243584645314469,"not signifficant",""
"582","MAP2K4",-0.525688727528829,9.42857495724147,-1.51169649485198,0.162499840332473,0.674166111049647,-4.47652501851325,0.384728434619686,"not signifficant",""
"583","COL6A3",0.630978184285455,14.078501881218,1.5106535892147,0.162761528495725,0.674166111049647,-4.47754635155475,0.318058027247978,"not signifficant",""
"584","PKM",0.458990746695243,17.9216253158869,1.50997867507461,0.162931075757198,0.674166111049647,-4.47820711177144,0.434827590664445,"not signifficant",""
"585","USP7",-0.357153907141699,10.5042783991146,-1.50817448199924,0.16338507091762,0.674166111049647,-4.47997272151798,0.523595281555265,"not signifficant",""
"586","PCCB",-0.331721127929372,10.9620041844222,-1.50814711072575,0.163391966948471,0.674166111049647,-4.4799994990669,0.54829211545969,"not signifficant",""
"587","MRPS23",-0.317701975067546,9.58582367065735,-1.50788950498886,0.163456881656976,0.674166111049647,-4.48025150466055,0.562466480169168,"not signifficant",""
"588","EEF2",-0.390503989199514,14.3841717187639,-1.50702292396411,0.163675419007951,0.674166111049647,-4.48109908382191,0.493238997169253,"not signifficant",""
"589","ARIH1",0.591111027139517,10.5611357238169,1.52073914921425,0.163821538126533,0.674166111049647,-4.43864853897381,0.343246434291921,"not signifficant",""
"590","CLYBL",-0.668941380648457,9.22577059049922,-1.50501644006958,0.164182400934858,0.674166111049647,-4.48306060434471,0.298606662869767,"not signifficant",""
