"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"1","GO:0006119","oxidative phosphorylation",85,-0.76042833010433,-2.63165660478083,1e-10,5.49761904761905e-09,5.19047619047619e-09,354,"tags=71%, list=15%, signal=62%","NDUFS2/DLD/MACROH2A1/NDUFA6/GHITM/COX6C/AK4/NDUFB7/ATP5PO/ATP5F1A/NDUFA9/NDUFS8/SDHA/NDUFB3/NIPSNAP2/NDUFAB1/COX7C/COX6B1/NDUFV1/NDUFS1/SDHB/UQCC2/NDUFS6/ATP5ME/NDUFA5/ATP5F1B/COX5A/NDUFC2/ATP5PF/CHCHD10/ATP5PB/UQCRFS1/COX7A2/ATP5F1C/ATP5F1D/NDUFA13/CYC1/NDUFB6/NDUFA10/UQCRC2/NDUFB4/NDUFV2/NDUFA8/UQCRC1/NDUFA4/UQCRH/NDUFA2/ATP5PD/NDUFS7/UQCRB/NDUFS4/NDUFB9/NDUFB10/NDUFA7/COX7A1/NDUFS3/NDUFB8/NDUFB1/COX4I1/NDUFA12"
"2","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",47,-0.807298178443773,-2.58756069910462,1e-10,5.49761904761905e-09,5.19047619047619e-09,253,"tags=79%, list=11%, signal=72%","NDUFB7/ATP5PO/ATP5F1A/NDUFA9/NDUFS8/SDHA/NDUFB3/NDUFAB1/NDUFV1/NDUFS1/SDHB/NDUFS6/ATP5ME/NDUFA5/ATP5F1B/NDUFC2/ATP5PF/ATP5PB/ATP5F1C/ATP5F1D/NDUFA13/NDUFB6/NDUFA10/NDUFB4/NDUFV2/NDUFA8/NDUFA2/ATP5PD/NDUFS7/NDUFS4/NDUFB9/NDUFB10/NDUFA7/NDUFS3/NDUFB8/NDUFB1/NDUFA12"
"3","GO:0045333","cellular respiration",127,-0.720727081682269,-2.58602319252499,1e-10,5.49761904761905e-09,5.19047619047619e-09,303,"tags=59%, list=13%, signal=54%","NDUFA6/GHITM/TRAP1/SUCLG1/COX6C/AK4/NDUFB7/DLAT/ATP5PO/ATP5F1A/IDH3B/SUCLA2/NDUFA9/PDHB/NDUFS8/SDHA/NDUFB3/NIPSNAP2/NDUFAB1/COX7C/IDH2/COX6B1/NDUFV1/GPD2/NDUFS1/PDHA1/COQ10A/SDHB/UQCC2/NNT/NDUFS6/ATP5ME/MRPS36/NDUFA5/ATP5F1B/ETFDH/COX5A/NDUFC2/ATP5PF/CHCHD10/ATP5PB/LYRM7/UQCRFS1/COX7A2/ATP5F1C/ATP5F1D/OGDH/NDUFA13/CYC1/NDUFB6/NDUFA10/UQCRC2/NDUFB4/NDUFV2/NDUFA8/DLST/SLC25A12/UQCRC1/NDUFA4/UQCRH/NDUFA2/CISD1/ATP5PD/NDUFS7/UQCRB/NDUFS4/NDUFB9/NDUFB10/NDUFA7/COX7A1/NDUFS3/NDUFB8/NDUFB1/COX4I1/NDUFA12"
"4","GO:0015986","proton motive force-driven ATP synthesis",50,-0.801123084457826,-2.58366848117009,1e-10,5.49761904761905e-09,5.19047619047619e-09,253,"tags=76%, list=11%, signal=69%","NDUFB7/ATP5PO/ATP5F1A/ATP5MK/NDUFA9/NDUFS8/SDHA/NDUFB3/NDUFAB1/NDUFV1/NDUFS1/SDHB/NDUFS6/ATP5ME/NDUFA5/ATP5F1B/NDUFC2/ATP5PF/ATP5PB/ATP5F1C/ATP5F1D/NDUFA13/NDUFB6/NDUFA10/NDUFB4/NDUFV2/NDUFA8/NDUFA2/ATP5PD/NDUFS7/NDUFS4/NDUFB9/NDUFB10/NDUFA7/NDUFS3/NDUFB8/NDUFB1/NDUFA12"
"5","GO:0019646","aerobic electron transport chain",56,-0.785005968462992,-2.57478735353495,1e-10,5.49761904761905e-09,5.19047619047619e-09,265,"tags=77%, list=11%, signal=70%","NDUFS2/DLD/NDUFA6/COX6C/NDUFB7/NDUFA9/NDUFS8/SDHA/NDUFB3/NDUFAB1/COX7C/COX6B1/NDUFV1/NDUFS1/SDHB/NDUFS6/NDUFA5/COX5A/NDUFC2/UQCRFS1/COX7A2/CYC1/NDUFB6/NDUFA10/UQCRC2/NDUFB4/NDUFV2/NDUFA8/UQCRC1/NDUFA4/UQCRH/NDUFA2/NDUFS7/UQCRB/NDUFS4/NDUFB9/NDUFB10/NDUFA7/COX7A1/NDUFS3/NDUFB8/NDUFB1/COX4I1"
"6","GO:0042773","ATP synthesis coupled electron transport",60,-0.776468148230441,-2.57315124299426,1e-10,5.49761904761905e-09,5.19047619047619e-09,354,"tags=75%, list=15%, signal=65%","NDUFS2/DLD/NDUFA6/GHITM/COX6C/NDUFB7/NDUFA9/NDUFS8/SDHA/NDUFB3/NDUFAB1/COX7C/COX6B1/NDUFV1/NDUFS1/SDHB/NDUFS6/NDUFA5/COX5A/NDUFC2/UQCRFS1/COX7A2/CYC1/NDUFB6/NDUFA10/UQCRC2/NDUFB4/NDUFV2/NDUFA8/UQCRC1/NDUFA4/UQCRH/NDUFA2/NDUFS7/UQCRB/NDUFS4/NDUFB9/NDUFB10/NDUFA7/COX7A1/NDUFS3/NDUFB8/NDUFB1/COX4I1/NDUFA12"
"7","GO:0042775","mitochondrial ATP synthesis coupled electron transport",60,-0.776468148230441,-2.57315124299426,1e-10,5.49761904761905e-09,5.19047619047619e-09,354,"tags=75%, list=15%, signal=65%","NDUFS2/DLD/NDUFA6/GHITM/COX6C/NDUFB7/NDUFA9/NDUFS8/SDHA/NDUFB3/NDUFAB1/COX7C/COX6B1/NDUFV1/NDUFS1/SDHB/NDUFS6/NDUFA5/COX5A/NDUFC2/UQCRFS1/COX7A2/CYC1/NDUFB6/NDUFA10/UQCRC2/NDUFB4/NDUFV2/NDUFA8/UQCRC1/NDUFA4/UQCRH/NDUFA2/NDUFS7/UQCRB/NDUFS4/NDUFB9/NDUFB10/NDUFA7/COX7A1/NDUFS3/NDUFB8/NDUFB1/COX4I1/NDUFA12"
"8","GO:0009060","aerobic respiration",114,-0.72191526470241,-2.56061888121506,1e-10,5.49761904761905e-09,5.19047619047619e-09,303,"tags=62%, list=13%, signal=57%","NDUFS2/DLD/MACROH2A1/NDUFA6/GHITM/SUCLG1/COX6C/AK4/NDUFB7/DLAT/ATP5PO/ATP5F1A/IDH3B/SUCLA2/NDUFA9/PDHB/NDUFS8/SDHA/NDUFB3/NIPSNAP2/NDUFAB1/COX7C/IDH2/COX6B1/NDUFV1/NDUFS1/PDHA1/SDHB/UQCC2/NNT/NDUFS6/ATP5ME/MRPS36/NDUFA5/ATP5F1B/COX5A/NDUFC2/ATP5PF/CHCHD10/ATP5PB/UQCRFS1/COX7A2/ATP5F1C/ATP5F1D/OGDH/NDUFA13/CYC1/NDUFB6/NDUFA10/UQCRC2/NDUFB4/NDUFV2/NDUFA8/DLST/UQCRC1/NDUFA4/UQCRH/NDUFA2/ATP5PD/NDUFS7/UQCRB/NDUFS4/NDUFB9/NDUFB10/NDUFA7/COX7A1/NDUFS3/NDUFB8/NDUFB1/COX4I1/NDUFA12"
"9","GO:0006754","ATP biosynthetic process",57,-0.776645862904656,-2.55228165104717,1e-10,5.49761904761905e-09,5.19047619047619e-09,253,"tags=68%, list=11%, signal=63%","NDUFB7/ATP5PO/ATP5F1A/ATP5MK/TMSB4X/NDUFA9/NDUFS8/SDHA/NDUFB3/NDUFAB1/NDUFV1/NDUFS1/SDHB/NDUFS6/ATP5ME/NDUFA5/ATP5F1B/NDUFC2/ATP5PF/ATP5PB/ATP5F1C/ATP5F1D/NDUFA13/NDUFB6/NDUFA10/NDUFB4/NDUFV2/NDUFA8/NDUFA2/ATP5PD/NDUFS7/NDUFS4/NDUFB9/NDUFB10/NDUFA7/NDUFS3/NDUFB8/NDUFB1/NDUFA12"
"10","GO:0022904","respiratory electron transport chain",69,-0.753531367874656,-2.53868390709853,1e-10,5.49761904761905e-09,5.19047619047619e-09,303,"tags=70%, list=13%, signal=62%","NDUFS2/DLD/NDUFA6/GHITM/COX6C/NDUFB7/NDUFA9/NDUFS8/SDHA/NDUFB3/NDUFAB1/COX7C/COX6B1/NDUFV1/GPD2/NDUFS1/SDHB/NDUFS6/NDUFA5/ETFDH/COX5A/NDUFC2/UQCRFS1/COX7A2/CYC1/NDUFB6/NDUFA10/UQCRC2/NDUFB4/NDUFV2/NDUFA8/SLC25A12/UQCRC1/NDUFA4/UQCRH/NDUFA2/NDUFS7/UQCRB/NDUFS4/NDUFB9/NDUFB10/NDUFA7/COX7A1/NDUFS3/NDUFB8/NDUFB1/COX4I1/NDUFA12"
